state,zip_code,city,county,territory_code
mo,all_others,all_others,saline,113
mo,all_others,all_others,schuyler,113
mo,all_others,all_others,scotland,113
mo,all_others,all_others,scott,113
mo,all_others,all_others,shannon,113
mo,all_others,all_others,shelby,113
mo,all_others,all_others,stoddard,111
mo,all_others,all_others,stone,113
mo,all_others,all_others,sullivan,113
mo,all_others,all_others,taney,113
mo,all_others,all_others,texas,113
mo,all_others,all_others,vernon,112
mo,all_others,all_others,warren,113
mo,all_others,all_others,washington,113
mo,all_others,all_others,wayne,113
mo,all_others,all_others,webster,113
mo,all_others,all_others,worth,113
mo,all_others,all_others,wright,113
mo,all_others,independent_city_of_st_louis,all_others,133
mt,all_others,all_others,beaverhead,111
mt,all_others,all_others,big_horn,112
mt,all_others,all_others,blaine,112
mt,all_others,all_others,broadwater,111
mt,all_others,all_others,carbon,112
mt,all_others,all_others,carter,112
mt,all_others,all_others,cascade,111
mt,all_others,great_falls,cascade,121
mt,all_others,all_others,chouteau,112
mt,all_others,all_others,custer,112
mt,all_others,all_others,daniels,112
mt,all_others,all_others,dawson,112
mt,all_others,all_others,deer_lodge,111
mt,all_others,all_others,fallon,112
mt,all_others,all_others,fergus,112
mt,all_others,all_others,flathead,111
mt,all_others,all_others,gallatin,111
mt,all_others,bozeman,gallatin,131
mt,all_others,all_others,garfield,112
mt,all_others,all_others,glacier,111
mt,all_others,all_others,golden_valley,112
mt,all_others,all_others,granite,111
mt,all_others,all_others,hill,112
mt,all_others,all_others,jefferson,111
mt,all_others,all_others,judith_basin,112
mt,all_others,all_others,lake,111
mt,all_others,all_others,lewis_and_clark,111
mt,all_others,helena,lewis_and_clark,131
mt,all_others,all_others,liberty,111
mt,all_others,all_others,lincoln,111
mt,all_others,all_others,mccone,112
mt,all_others,all_others,madison,111
mt,all_others,all_others,meagher,111
mt,all_others,all_others,mineral,111
mt,all_others,all_others,missoula,111
mt,all_others,missoula,missoula,131
mt,all_others,all_others,musselshell,112
mt,all_others,all_others,park,111
mt,all_others,all_others,petroleum,112
mt,all_others,all_others,phillips,112
mt,all_others,all_others,pondera,111
mt,all_others,all_others,powder_river,112
mt,all_others,all_others,powell,111
mt,all_others,all_others,prairie,112
mt,all_others,all_others,ravalli,111
mt,all_others,all_others,richland,112
mt,all_others,all_others,roosevelt,112
mt,all_others,all_others,rosebud,112
mt,all_others,all_others,sanders,111
mt,all_others,all_others,sheridan,112
mt,all_others,all_others,silver_bow,111
mt,all_others,butte,silver_bow,131
mt,all_others,all_others,stillwater,112
mt,all_others,all_others,sweet_grass,112
mt,all_others,all_others,teton,111
mt,all_others,all_others,toole,111
mt,all_others,all_others,treasure,112
mt,all_others,all_others,valley,112
mt,all_others,all_others,wheatland,112
mt,all_others,all_others,wibaux,112
mt,all_others,all_others,yellowstone,111
mt,all_others,billings,yellowstone,121
ne,all_others,all_others,adams,111
ne,all_others,all_others,antelope,112
ne,all_others,all_others,arthur,114
ne,all_others,all_others,banner,114
ne,all_others,all_others,blaine,113
ne,all_others,all_others,boone,112
ne,all_others,all_others,box_butte,114
ne,all_others,all_others,boyd,112
ne,all_others,all_others,brown,112
ne,all_others,all_others,buffalo,113
ne,all_others,all_others,burt,112
ne,all_others,all_others,butler,111
ne,all_others,all_others,cass,111
ne,all_others,all_others,cedar,112
ne,all_others,all_others,chase,113
ne,all_others,all_others,cherry,114
ne,all_others,all_others,cheyenne,114
ne,all_others,all_others,clay,111
ne,all_others,all_others,colfax,112
ne,all_others,all_others,cuming,112
ne,all_others,all_others,custer,113
ne,all_others,all_others,dakota,112
ne,all_others,all_others,dawes,114
ne,all_others,all_others,dawson,113
ne,all_others,all_others,deuel,114
ne,all_others,all_others,dixon,112
ne,all_others,all_others,dodge,111
ne,all_others,omaha,douglas,122
ne,all_others,all_others,douglas,112
ne,all_others,all_others,dundy,113
ne,all_others,all_others,fillmore,111
ne,all_others,all_others,franklin,111
ne,all_others,all_others,frontier,113
ne,all_others,all_others,furnas,113
ne,all_others,all_others,gage,111
ne,all_others,all_others,garden,114
ne,all_others,all_others,garfield,113
ne,all_others,all_others,gosper,113
ne,all_others,all_others,grant,114
ne,all_others,all_others,greeley,112
ne,all_others,grand_island,hall,131
ne,all_others,all_others,hall,111
ne,all_others,all_others,hamilton,111
ne,all_others,all_others,harlan,111
ne,all_others,all_others,hayes,113
ne,all_others,all_others,hitchcock,113
ne,all_others,all_others,holt,112
ne,all_others,all_others,hooker,114
ne,all_others,all_others,howard,112
ne,all_others,all_others,jefferson,111
ne,all_others,all_others,johnson,111
ne,all_others,all_others,kearney,113
ne,all_others,all_others,keith,114
ne,all_others,all_others,keya_paha,112
ne,all_others,all_others,kimball,114
ne,all_others,all_others,knox,112
ne,all_others,lincoln,lancaster,131
ne,all_others,all_others,lancaster,111
ne,all_others,all_others,lincoln,113
ne,all_others,all_others,logan,113
ne,all_others,all_others,loup,113
ne,all_others,all_others,madison,112
ne,all_others,all_others,mcpherson,114
ne,all_others,all_others,merrick,112
ne,all_others,all_others,morrill,114
ne,all_others,all_others,nance,112
ne,all_others,all_others,nemaha,111
ne,all_others,all_others,nuckolls,111
ne,all_others,all_others,otoe,111
ne,all_others,all_others,pawnee,111
ne,all_others,all_others,perkins,114
ne,all_others,all_others,phelps,113
ne,all_others,all_others,pierce,112
ne,all_others,all_others,platte,112
ne,all_others,all_others,polk,111
ne,all_others,all_others,red_willow,113
ne,all_others,all_others,richardson,111
ne,all_others,all_others,rock,112
ne,all_others,all_others,saline,111
ne,all_others,all_others,sarpy,111
ne,all_others,all_others,saunders,111
ne,all_others,all_others,scotts_bluff,114
ne,all_others,all_others,seward,111
ne,all_others,all_others,sheridan,114
ne,all_others,all_others,sherman,113
ne,all_others,all_others,sioux,114
ne,all_others,all_others,stanton,112
ne,all_others,all_others,thayer,111
ne,all_others,all_others,thomas,114
ne,all_others,all_others,thurston,112
ne,all_others,all_others,valley,113
ne,all_others,all_others,washington,112
ne,all_others,all_others,wayne,112
ne,all_others,all_others,webster,111
ne,all_others,all_others,wheeler,112
ne,all_others,all_others,york,111
nv,all_others,all_others,churchill,112
nv,all_others,all_others,clark,112
nv,all_others,east_las_vegas,clark,132
nv,all_others,las_vegas,clark,122
nv,all_others,north_las_vegas,clark,132
nv,all_others,paradise,clark,132
nv,all_others,sunrise_manor,clark,132
nv,all_others,winchester,clark,132
nv,all_others,all_others,douglas,111
nv,all_others,all_others,elko,112
nv,all_others,all_others,esmeralda,112
nv,all_others,all_others,eureka,112
nv,all_others,all_others,humboldt,112
nv,all_others,all_others,lander,112
nv,all_others,all_others,lincoln,112
nv,all_others,all_others,lyon,112
nv,all_others,all_others,mineral,112
nv,all_others,all_others,nye,112
nv,all_others,all_others,pershing,112
nv,all_others,all_others,storey,112
nv,all_others,all_others,washoe,111
nv,all_others,reno,washoe,131
nv,all_others,sparks,washoe,131
nv,all_others,all_others,whitepine,112
nv,all_others,all_others,independent_city_of_carson_city,112
nh,all_others,all_others,belknap,113
nh,all_others,all_others,carroll,113
nh,all_others,all_others,cheshire,112
nh,all_others,keene,cheshire,132
nh,all_others,all_others,coos,113
nh,all_others,all_others,grafton,113
nh,all_others,all_others,hillsborough,112
nh,all_others,manchester,hillsborough,122
nh,all_others,nashua,hillsborough,122
nh,all_others,all_others,merrimack,113
nh,all_others,concord,merrimack,133
nh,all_others,all_others,rockingham,112
nh,all_others,hampton_beach_area,rockingham,114
nh,all_others,seabrook_beach_area,rockingham,114
nh,all_others,beach_territory,rockingham,114
nh,z_03801,all_others,rockingham,111
nh,z_03840,all_others,rockingham,111
nh,z_03844,all_others,rockingham,111
nh,z_03854,all_others,rockingham,111
nh,z_03862,all_others,rockingham,111
nh,z_03870,all_others,rockingham,111
nh,z_03784,all_others,rockingham,111
nh,all_others,all_others,stafford,112
nh,all_others,dover,stafford,132
nh,all_others,rochester,stafford,132
nh,all_others,all_others,sullivan,113
nj,all_others,all_others,atlantic,112
nj,all_others,atlantic_city,atlantic,141
nj,z_08225,all_others,atlantic,111
nj,z_08231,all_others,atlantic,111
nj,z_08232,all_others,atlantic,111
nj,z_08241,all_others,atlantic,111
nj,z_08244,all_others,atlantic,111
nj,z_08402,all_others,atlantic,111
nj,z_08201,all_others,atlantic,111
nj,z_08203,all_others,atlantic,111
nj,z_08205,all_others,atlantic,111
nj,z_08220,all_others,atlantic,111
nj,z_08221,all_others,atlantic,111
nj,z_08403,all_others,atlantic,111
nj,z_08406,all_others,atlantic,111
nj,all_others,all_others,bergen,112
nj,all_others,bergenfield,bergen,142
nj,all_others,cliffside_park,bergen,142
nj,all_others,englewood,bergen,142
nj,all_others,fair_lawn,bergen,142
nj,all_others,fort_lee,bergen,142
nj,all_others,hackensack,bergen,142
nj,all_others,ridgewood,bergen,142
nj,all_others,teaneck,bergen,142
nj,all_others,wyckoff,bergen,142
nj,all_others,all_others,burlington,112
nj,all_others,all_others,camden,112
nj,all_others,camden,camden,142
nj,all_others,all_others,cape_may,112
nj,z_08202,all_others,cape_may,111
nj,z_08204,all_others,cape_may,111
nj,z_08210,all_others,cape_may,111
nj,z_08212,all_others,cape_may,111
nj,z_08218,all_others,cape_may,111
nj,z_08219,all_others,cape_may,111
nj,z_08223,all_others,cape_may,111
nj,z_08226,all_others,cape_may,111
nj,z_08230,all_others,cape_may,111
nj,z_08242,all_others,cape_may,111
nj,z_08243,all_others,cape_may,111
nj,z_08245,all_others,cape_may,111
nj,z_08246,all_others,cape_may,111
nj,z_08247,all_others,cape_may,111
nj,z_08251,all_others,cape_may,111
nj,z_08252,all_others,cape_may,111
nj,z_08260,all_others,cape_may,111
nj,all_others,all_others,cumberland,112
nj,all_others,all_others,essex,112
nj,all_others,newark_international_airport,essex,142
nj,all_others,belleville,essex,142
nj,all_others,bloomfield,essex,142
nj,all_others,east_orange,essex,142
nj,all_others,irvington,essex,142
nj,all_others,livingston,essex,142
nj,all_others,maplewood,essex,142
nj,all_others,millburn,essex,142
nj,all_others,montclair,essex,142
nj,all_others,newark,essex,132
nj,all_others,nutley,essex,142
nj,all_others,orange,essex,142
nj,all_others,south_orange,essex,142
nj,all_others,west_orange,essex,142
nj,all_others,all_others,gloucester,112
nj,all_others,all_others,hudson,112
nj,all_others,bayonne,hudson,142
nj,all_others,hoboken,hudson,142
nj,all_others,jersey_city,hudson,122
nj,all_others,kearny,hudson,142
nj,all_others,north_bergen,hudson,142
nj,all_others,union_city,hudson,142
nj,all_others,west_new_york,hudson,142
nj,all_others,all_others,hunterdon,113
nj,all_others,all_others,mercer,112
nj,all_others,trenton,mercer,142
nj,all_others,all_others,middlesex,112
nj,all_others,edison,middlesex,142
nj,all_others,new_brunswick,middlesex,142
nj,all_others,south_plainfield,middlesex,142
nj,all_others,all_others,monmouth,112
nj,all_others,long_branch,monmouth,141
nj,z_07701,all_others,monmouth,111
nj,z_07702,all_others,monmouth,111
nj,z_07703,all_others,monmouth,111
nj,z_07704,all_others,monmouth,111
nj,z_07709,all_others,monmouth,111
nj,z_07711,all_others,monmouth,111
nj,z_07712,all_others,monmouth,111
nj,z_07715,all_others,monmouth,111
nj,z_07716,all_others,monmouth,111
nj,z_07717,all_others,monmouth,111
nj,z_07718,all_others,monmouth,111
nj,z_07719,all_others,monmouth,111
nj,z_07720,all_others,monmouth,111
nj,z_07723,all_others,monmouth,111
nj,z_07724,all_others,monmouth,111
nj,z_07732,all_others,monmouth,111
nj,z_07734,all_others,monmouth,111
nj,z_07735,all_others,monmouth,111
nj,z_07737,all_others,monmouth,111
nj,z_07739,all_others,monmouth,111
nj,z_07748,all_others,monmouth,111
nj,z_07750,all_others,monmouth,111
nj,z_07752,all_others,monmouth,111
nj,z_07753,all_others,monmouth,111
nj,z_07754,all_others,monmouth,111
nj,z_07755,all_others,monmouth,111
nj,z_07756,all_others,monmouth,111
nj,z_07757,all_others,monmouth,111
nj,z_07758,all_others,monmouth,111
nj,z_07760,all_others,monmouth,111
nj,z_07762,all_others,monmouth,111
nj,z_07764,all_others,monmouth,111
nj,z_07799,all_others,monmouth,111
nj,z_08720,all_others,monmouth,111
nj,z_08730,all_others,monmouth,111
nj,z_08736,all_others,monmouth,111
nj,z_08750,all_others,monmouth,111
nj,all_others,all_others,morris,113
nj,all_others,all_others,ocean,112
nj,z_08005,all_others,ocean,111
nj,z_08006,all_others,ocean,111
nj,z_08008,all_others,ocean,111
nj,z_08050,all_others,ocean,111
nj,z_08087,all_others,ocean,111
nj,z_08092,all_others,ocean,111
nj,z_08721,all_others,ocean,111
nj,z_08723,all_others,ocean,111
nj,z_08724,all_others,ocean,111
nj,z_08731,all_others,ocean,111
nj,z_08732,all_others,ocean,111
nj,z_08734,all_others,ocean,111
nj,z_08735,all_others,ocean,111
nj,z_08738,all_others,ocean,111
nj,z_08739,all_others,ocean,111
nj,z_08740,all_others,ocean,111
nj,z_08741,all_others,ocean,111
nj,z_08742,all_others,ocean,111
nj,z_08751,all_others,ocean,111
nj,z_08752,all_others,ocean,111
nj,z_08753,all_others,ocean,111
nj,z_08754,all_others,ocean,111
nj,z_08756,all_others,ocean,111
nj,z_08758,all_others,ocean,111
nj,all_others,all_others,passaic,112
nj,all_others,clifton,passaic,142
nj,all_others,passaic,passaic,142
nj,all_others,paterson,passaic,142
nj,all_others,wayne,passaic,142
nj,all_others,all_others,salem,112
nj,all_others,all_others,somerset,112
nj,all_others,north_plainfield,somerset,142
nj,all_others,all_others,sussex,113
nj,all_others,all_others,union,112
nj,all_others,newark_international_airport,union,142
nj,all_others,cranford,union,142
nj,all_others,elizabeth,union,142
nj,all_others,hillside,union,142
nj,all_others,linden,union,142
nj,all_others,plainfield,union,142
nj,all_others,rahway,union,142
nj,all_others,scotch_plains,union,142
nj,all_others,summit,union,142
nj,all_others,union,union,142
nj,all_others,westfield,union,142
nj,all_others,all_others,warren,113
nm,all_others,all_others,bernalillo,113
nm,all_others,albuquerque,bernalillo,123
nm,all_others,all_others,catron,113
nm,all_others,all_others,chaves,112
nm,all_others,roswell,chaves,122
nm,all_others,all_others,cibola,113
nm,all_others,all_others,colfax,112
nm,all_others,all_others,curry,111
nm,all_others,clovis,curry,121
nm,all_others,all_others,de_baca,112
nm,all_others,all_others,dona_ana,113
nm,all_others,las_cruces,dona_ana,123
nm,all_others,all_others,eddy,112
nm,all_others,all_others,grant,113
nm,all_others,all_others,guadalupe,112
nm,all_others,all_others,harding,112
nm,all_others,all_others,hidalgo,113
nm,all_others,all_others,lea,111
nm,all_others,hobbs,lea,121
nm,all_others,all_others,lincoln,113
nm,all_others,all_others,los_alamos,113
nm,all_others,alamos,los_alamos,123
nm,all_others,all_others,luna,113
nm,all_others,all_others,mckinley,113
nm,all_others,all_others,mora,112
nm,all_others,all_others,otero,113
nm,all_others,all_others,quay,112
nm,all_others,all_others,rio_arriba,113
nm,all_others,all_others,roosevelt,111
nm,all_others,all_others,sandoval,113
nm,all_others,all_others,san_juan,113
nm,all_others,all_others,san_miguel,112
nm,all_others,all_others,santa_fe,113
nm,all_others,santa_fe,santa_fe,123
nm,all_others,all_others,sierra,113
nm,all_others,all_others,socorro,113
nm,all_others,all_others,taos,113
nm,all_others,all_others,torrance,113
nm,all_others,all_others,union,112
nm,all_others,all_others,valencia,113
ny,all_others,all_others,albany,116
ny,all_others,albany,albany,156
ny,all_others,cohoes,albany,156
ny,all_others,all_others,allegany,116
ny,all_others,all_others,bronx,144
ny,all_others,all_others,broome,116
ny,all_others,binghamton,broome,156
ny,all_others,endwell,broome,156
ny,all_others,johnson_city,broome,156
ny,all_others,all_others,cattaraugus,116
ny,all_others,olean_city,cattaraugus,156
ny,all_others,all_others,cayuga,156
ny,all_others,auburn,cayuga,116
ny,all_others,all_others,chautauqua,116
ny,all_others,dunkirk,chautauqua,156
ny,all_others,jamestown,chautauqua,156
ny,all_others,all_others,chemung,116
ny,all_others,elmira,chemung,156
ny,all_others,all_others,chenango,116
ny,all_others,all_others,clinton,116
ny,all_others,plattsburgh,clinton,156
ny,all_others,all_others,columbia,116
ny,all_others,all_others,cortland,116
ny,all_others,cortland,cortland,156
ny,all_others,all_others,delaware,116
ny,all_others,all_others,dutchess,116
ny,all_others,poughkeepsie,dutchess,156
ny,all_others,all_others,erie,116
ny,all_others,amherst,erie,156
ny,all_others,buffalo,erie,126
ny,all_others,cheektowaga,erie,156
ny,all_others,depew,erie,156
ny,all_others,kenmore,erie,156
ny,all_others,lackawanna,erie,156
ny,all_others,tonawanda,erie,156
ny,all_others,seneca,erie,156
ny,all_others,all_others,essex,116
ny,all_others,all_others,franklin,116
ny,all_others,all_others,fulton,116
ny,all_others,gloversville,fulton,156
ny,all_others,all_others,genesee,116
ny,all_others,batavia,genesee,156
ny,all_others,all_others,greene,116
ny,all_others,all_others,hamilton,116
ny,all_others,all_others,herkimer,116
ny,all_others,all_others,jefferson,116
ny,all_others,watertown,jefferson,156
ny,z_11204,all_others,kings,141
ny,z_11209,all_others,kings,141
ny,z_11210,all_others,kings,141
ny,z_11214,all_others,kings,141
ny,z_11218,all_others,kings,141
ny,z_11219,all_others,kings,141
ny,z_11220,all_others,kings,141
ny,z_11223,all_others,kings,141
ny,z_11224,all_others,kings,141
ny,z_11228,all_others,kings,141
ny,z_11229,all_others,kings,141
ny,z_11230,all_others,kings,141
ny,z_11232,all_others,kings,141
ny,z_11234,all_others,kings,141
ny,z_11235,all_others,kings,141
ny,z_11236,all_others,kings,141
ny,z_11252,all_others,kings,141
ny,z_11201,all_others,kings,142
ny,z_11202,all_others,kings,142
ny,z_11203,all_others,kings,142
ny,z_11205,all_others,kings,142
ny,z_11206,all_others,kings,142
ny,z_11207,all_others,kings,142
ny,z_11208,all_others,kings,142
ny,z_11212,all_others,kings,142
ny,z_11213,all_others,kings,142
ny,z_11215,all_others,kings,142
ny,z_11216,all_others,kings,142
ny,z_11217,all_others,kings,142
ny,z_11221,all_others,kings,142
ny,z_11225,all_others,kings,142
ny,z_11226,all_others,kings,142
ny,z_11231,all_others,kings,142
ny,z_11233,all_others,kings,142
ny,z_11238,all_others,kings,142
ny,z_11239,all_others,kings,142
ny,z_11241,all_others,kings,142
ny,z_11243,all_others,kings,142
ny,z_11245,all_others,kings,142
ny,z_11247,all_others,kings,142
ny,z_11249,all_others,kings,142
ny,z_11251,all_others,kings,142
ny,z_11256,all_others,kings,142
ny,z_11211,all_others,kings,143
ny,z_11222,all_others,kings,143
ny,z_11237,all_others,kings,143
ny,all_others,all_others,lewis,116
ny,all_others,all_others,livingston,116
ny,all_others,all_others,madison,116
ny,all_others,all_others,monroe,116
ny,all_others,gates,monroe,156
ny,all_others,irondequoit,monroe,156
ny,all_others,rochester,monroe,136
ny,all_others,all_others,montgomery,116
ny,all_others,amsterdam,montgomery,156
ny,z_11096,all_others,nassau,111
ny,z_11509,all_others,nassau,111
ny,z_11516,all_others,nassau,111
ny,z_11518,all_others,nassau,111
ny,z_11557,all_others,nassau,111
ny,z_11558,all_others,nassau,111
ny,z_11559,all_others,nassau,111
ny,z_11561,all_others,nassau,111
ny,z_11569,all_others,nassau,111
ny,z_11702,all_others,nassau,111
ny,z_11710,all_others,nassau,111
ny,z_11762,all_others,nassau,111
ny,z_11783,all_others,nassau,111
ny,z_11552,all_others,nassau,112
ny,z_11565,all_others,nassau,112
ny,z_11575,all_others,nassau,112
ny,z_11580,all_others,nassau,112
ny,z_11581,all_others,nassau,112
ny,z_11582,all_others,nassau,112
ny,z_11590,all_others,nassau,112
ny,z_11594,all_others,nassau,112
ny,z_11597,all_others,nassau,112
ny,z_11736,all_others,nassau,112
ny,z_11774,all_others,nassau,112
ny,z_11804,all_others,nassau,112
ny,z_11020,all_others,nassau,113
ny,z_11040,all_others,nassau,113
ny,z_11042,all_others,nassau,113
ny,z_11507,all_others,nassau,113
ny,z_11514,all_others,nassau,113
ny,z_11568,all_others,nassau,113
ny,z_11577,all_others,nassau,113
ny,z_11596,all_others,nassau,113
ny,z_11753,all_others,nassau,113
ny,z_11797,all_others,nassau,113
ny,z_11021,all_others,nassau,114
ny,z_11022,all_others,nassau,114
ny,z_11023,all_others,nassau,114
ny,z_11024,all_others,nassau,114
ny,z_11030,all_others,nassau,114
ny,z_11545,all_others,nassau,114
ny,z_11547,all_others,nassau,114
ny,z_11548,all_others,nassau,114
ny,z_11560,all_others,nassau,114
ny,z_11576,all_others,nassau,114
ny,z_11709,all_others,nassau,114
ny,z_11732,all_others,nassau,114
ny,z_11765,all_others,nassau,114
ny,z_11771,all_others,nassau,114
ny,z_11773,all_others,nassau,114
ny,z_11791,all_others,nassau,114
ny,z_11510,all_others,nassau,151
ny,z_11520,all_others,nassau,151
ny,z_11563,all_others,nassau,151
ny,z_11566,all_others,nassau,151
ny,z_11570,all_others,nassau,151
ny,z_11571,all_others,nassau,151
ny,z_11572,all_others,nassau,151
ny,z_11598,all_others,nassau,151
ny,z_11758,all_others,nassau,151
ny,z_11793,all_others,nassau,151
ny,z_11003,all_others,nassau,152
ny,z_11010,all_others,nassau,152
ny,z_11530,all_others,nassau,152
ny,z_11531,all_others,nassau,152
ny,z_11535,all_others,nassau,152
ny,z_11549,all_others,nassau,152
ny,z_11550,all_others,nassau,152
ny,z_11551,all_others,nassau,152
ny,z_11553,all_others,nassau,152
ny,z_11554,all_others,nassau,152
ny,z_11555,all_others,nassau,152
ny,z_11556,all_others,nassau,152
ny,z_11599,all_others,nassau,152
ny,z_11714,all_others,nassau,152
ny,z_11756,all_others,nassau,152
ny,z_11001,all_others,nassau,153
ny,z_11002,all_others,nassau,153
ny,z_11501,all_others,nassau,153
ny,z_11801,all_others,nassau,153
ny,z_11802,all_others,nassau,153
ny,z_11803,all_others,nassau,153
ny,z_11815,all_others,nassau,153
ny,z_11854,all_others,nassau,153
ny,z_11855,all_others,nassau,153
ny,z_11050,all_others,nassau,154
ny,z_11051,all_others,nassau,154
ny,z_11052,all_others,nassau,154
ny,z_11053,all_others,nassau,154
ny,z_11054,all_others,nassau,154
ny,z_11055,all_others,nassau,154
ny,z_11542,all_others,nassau,154
ny,all_others,all_others,new_york,144
ny,all_others,all_others,niagara,116
ny,all_others,lockport,niagara,156
ny,all_others,niagara_Falls,niagara,156
ny,all_others,north_tonawanda,niagara,156
ny,all_others,all_others,oneida,116
ny,all_others,rome,oneida,156
ny,all_others,utica,oneida,156
ny,all_others,all_others,onondaga,116
ny,all_others,syracuse,onondaga,156
ny,all_others,all_others,ontario,116
ny,all_others,geneva,ontario,156
ny,all_others,all_others,orange,116
ny,all_others,middletown,orange,156
ny,all_others,newburgh,orange,156
ny,all_others,all_others,orleans,116
ny,all_others,all_others,oswego,116
ny,all_others,oswego,oswego,156
ny,all_others,all_others,otsego,116
ny,all_others,all_others,putnam,115
ny,z_11690,all_others,queens,141
ny,z_11691,all_others,queens,141
ny,z_11692,all_others,queens,141
ny,z_11693,all_others,queens,141
ny,z_11694,all_others,queens,141
ny,z_11695,all_others,queens,141
ny,z_11697,all_others,queens,141
ny,z_11385,all_others,queens,142
ny,z_11386,all_others,queens,142
ny,z_11405,all_others,queens,142
ny,z_11411,all_others,queens,142
ny,z_11412,all_others,queens,142
ny,z_11413,all_others,queens,142
ny,z_11414,all_others,queens,142
ny,z_11416,all_others,queens,142
ny,z_11417,all_others,queens,142
ny,z_11418,all_others,queens,142
ny,z_11419,all_others,queens,142
ny,z_11420,all_others,queens,142
ny,z_11421,all_others,queens,142
ny,z_11422,all_others,queens,142
ny,z_11425,all_others,queens,142
ny,z_11429,all_others,queens,142
ny,z_11430,all_others,queens,142
ny,z_11433,all_others,queens,142
ny,z_11434,all_others,queens,142
ny,z_11435,all_others,queens,142
ny,z_11436,all_others,queens,142
ny,z_11451,all_others,queens,142
ny,z_11499,all_others,queens,142
ny,z_11004,all_others,queens,143
ny,z_11005,all_others,queens,143
ny,z_11101,all_others,queens,143
ny,z_11104,all_others,queens,143
ny,z_11106,all_others,queens,143
ny,z_11109,all_others,queens,143
ny,z_11352,all_others,queens,143
ny,z_11355,all_others,queens,143
ny,z_11358,all_others,queens,143
ny,z_11361,all_others,queens,143
ny,z_11362,all_others,queens,143
ny,z_11364,all_others,queens,143
ny,z_11365,all_others,queens,143
ny,z_11366,all_others,queens,143
ny,z_11367,all_others,queens,143
ny,z_11368,all_others,queens,143
ny,z_11369,all_others,queens,143
ny,z_11372,all_others,queens,143
ny,z_11373,all_others,queens,143
ny,z_11374,all_others,queens,143
ny,z_11375,all_others,queens,143
ny,z_11377,all_others,queens,143
ny,z_11378,all_others,queens,143
ny,z_11379,all_others,queens,143
ny,z_11380,all_others,queens,143
ny,z_11381,all_others,queens,143
ny,z_11415,all_others,queens,143
ny,z_11423,all_others,queens,143
ny,z_11424,all_others,queens,143
ny,z_11426,all_others,queens,143
ny,z_11427,all_others,queens,143
ny,z_11428,all_others,queens,143
ny,z_11431,all_others,queens,143
ny,z_11102,all_others,queens,144
ny,z_11103,all_others,queens,144
ny,z_11105,all_others,queens,144
ny,z_11351,all_others,queens,144
ny,z_11354,all_others,queens,144
ny,z_11356,all_others,queens,144
ny,z_11357,all_others,queens,144
ny,z_11359,all_others,queens,144
ny,z_11360,all_others,queens,144
ny,z_11363,all_others,queens,144
ny,z_11370,all_others,queens,144
ny,z_11371,all_others,queens,144
ny,all_others,all_others,rensselaer,116
ny,all_others,troy,rensselaer,156
ny,z_10304,all_others,richmond,141
ny,z_10305,all_others,richmond,141
ny,z_10306,all_others,richmond,141
ny,z_10307,all_others,richmond,141
ny,z_10308,all_others,richmond,141
ny,z_10309,all_others,richmond,141
ny,z_10312,all_others,richmond,141
ny,z_10301,all_others,richmond,142
ny,z_10302,all_others,richmond,142
ny,z_10303,all_others,richmond,142
ny,z_10310,all_others,richmond,142
ny,z_10311,all_others,richmond,142
ny,z_10313,all_others,richmond,142
ny,z_10314,all_others,richmond,142
ny,all_others,all_others,rockland,115
ny,all_others,new_city,rockland,155
ny,all_others,pearl_river,rockland,155
ny,all_others,all_others,st_lawrence,116
ny,all_others,all_others,saratoga,116
ny,all_others,saratoga_springs,saratoga,156
ny,all_others,all_others,schenectady,116
ny,all_others,schenectday,schenectady,156
ny,all_others,all_others,schoharie,116
ny,all_others,all_others,schuyler,116
ny,all_others,all_others,seneca,116
ny,all_others,geneva,seneca,156
ny,all_others,all_others,steuben,116
ny,z_11701,all_others,suffolk,111
ny,z_11703,all_others,suffolk,111
ny,z_11705,all_others,suffolk,111
ny,z_11708,all_others,suffolk,111
ny,z_11713,all_others,suffolk,111
ny,z_11715,all_others,suffolk,111
ny,z_11716,all_others,suffolk,111
ny,z_11718,all_others,suffolk,111
ny,z_11719,all_others,suffolk,111
ny,z_11730,all_others,suffolk,111
ny,z_11739,all_others,suffolk,111
ny,z_11751,all_others,suffolk,111
ny,z_11752,all_others,suffolk,111
ny,z_11769,all_others,suffolk,111
ny,z_11770,all_others,suffolk,111
ny,z_11772,all_others,suffolk,111
ny,z_11795,all_others,suffolk,111
ny,z_11796,all_others,suffolk,111
ny,z_11930,all_others,suffolk,111
ny,z_11932,all_others,suffolk,111
ny,z_11934,all_others,suffolk,111
ny,z_11937,all_others,suffolk,111
ny,z_11940,all_others,suffolk,111
ny,z_11941,all_others,suffolk,111
ny,z_11942,all_others,suffolk,111
ny,z_11946,all_others,suffolk,111
ny,z_11950,all_others,suffolk,111
ny,z_11951,all_others,suffolk,111
ny,z_11954,all_others,suffolk,111
ny,z_11955,all_others,suffolk,111
ny,z_11959,all_others,suffolk,111
ny,z_11960,all_others,suffolk,111
ny,z_11962,all_others,suffolk,111
ny,z_11963,all_others,suffolk,111
ny,z_11967,all_others,suffolk,111
ny,z_11968,all_others,suffolk,111
ny,z_11969,all_others,suffolk,111
ny,z_11972,all_others,suffolk,111
ny,z_11975,all_others,suffolk,111
ny,z_11976,all_others,suffolk,111
