state,territory_code,construction_type,rate
pa,130,masonry_non_combustible,0.029
pa,130,modified_fire_resistive,0.022
pa,130,fire_resistive,0.022
pa,140,frame,0.071
pa,140,masonry_joisted,0.071
pa,140,non_combustible,0.071
pa,140,masonry_non_combustible,0.029
pa,140,modified_fire_resistive,0.022
pa,140,fire_resistive,0.022
pa,150,frame,0.071
pa,150,masonry_joisted,0.071
pa,150,non_combustible,0.071
pa,150,masonry_non_combustible,0.029
pa,150,modified_fire_resistive,0.022
pa,150,fire_resistive,0.022
pa,160,frame,0.071
pa,160,masonry_joisted,0.071
pa,160,non_combustible,0.071
pa,160,masonry_non_combustible,0.029
pa,160,modified_fire_resistive,0.022
pa,160,fire_resistive,0.022
pa,170,frame,0.071
pa,170,masonry_joisted,0.071
pa,170,non_combustible,0.071
pa,170,masonry_non_combustible,0.029
pa,170,modified_fire_resistive,0.022
pa,170,fire_resistive,0.022
pa,180,frame,0.071
pa,180,masonry_joisted,0.071
pa,180,non_combustible,0.071
pa,180,masonry_non_combustible,0.029
pa,180,modified_fire_resistive,0.022
pa,180,fire_resistive,0.022
pa,190,frame,0.071
pa,190,masonry_joisted,0.071
pa,190,non_combustible,0.071
pa,190,masonry_non_combustible,0.029
pa,190,modified_fire_resistive,0.022
pa,190,fire_resistive,0.022
sc,111,frame,0.149
sc,111,masonry_joisted,0.149
sc,111,non_combustible,0.105
sc,111,masonry_non_combustible,0.052
sc,111,modified_fire_resistive,0.025
sc,111,fire_resistive,0.025
sc,121,frame,0.149
sc,121,masonry_joisted,0.149
sc,121,non_combustible,0.105
sc,121,masonry_non_combustible,0.052
sc,121,modified_fire_resistive,0.025
sc,121,fire_resistive,0.025
sc,112,frame,0.136
sc,112,masonry_joisted,0.136
sc,112,non_combustible,0.096
sc,112,masonry_non_combustible,0.046
sc,112,modified_fire_resistive,0.023
sc,112,fire_resistive,0.023
sc,122,frame,0.136
sc,122,masonry_joisted,0.136
sc,122,non_combustible,0.096
sc,122,masonry_non_combustible,0.046
sc,122,modified_fire_resistive,0.023
sc,122,fire_resistive,0.023
sc,113,frame,0.13
sc,113,masonry_joisted,0.13
sc,113,non_combustible,0.091
sc,113,masonry_non_combustible,0.044
sc,113,modified_fire_resistive,0.021
sc,113,fire_resistive,0.021
sc,123,frame,0.13
sc,123,masonry_joisted,0.13
sc,123,non_combustible,0.091
sc,123,masonry_non_combustible,0.044
sc,123,modified_fire_resistive,0.021
sc,123,fire_resistive,0.021
sc,114,frame,0.311
sc,114,masonry_joisted,0.311
sc,114,non_combustible,0.232
sc,114,masonry_non_combustible,0.088
sc,114,modified_fire_resistive,0.046
sc,114,fire_resistive,0.046
sc,124,frame,0.311
sc,124,masonry_joisted,0.311
sc,124,non_combustible,0.232
sc,124,masonry_non_combustible,0.088
sc,124,modified_fire_resistive,0.046
sc,124,fire_resistive,0.046
sc,115,frame,0.473
sc,115,masonry_joisted,0.473
sc,115,non_combustible,0.376
sc,115,masonry_non_combustible,0.178
sc,115,modified_fire_resistive,0.089
sc,115,fire_resistive,0.089
sd,111,frame,0.153
sd,111,masonry_joisted,0.153
sd,111,non_combustible,0.153
sd,111,masonry_non_combustible,0.041
sd,111,modified_fire_resistive,0.034
sd,111,fire_resistive,0.034
sd,112,frame,0.14
sd,112,masonry_joisted,0.14
sd,112,non_combustible,0.14
sd,112,masonry_non_combustible,0.038
sd,112,modified_fire_resistive,0.032
sd,112,fire_resistive,0.032
sd,121,frame,0.153
sd,121,masonry_joisted,0.153
sd,121,non_combustible,0.153
sd,121,masonry_non_combustible,0.041
sd,121,modified_fire_resistive,0.034
sd,121,fire_resistive,0.034
sd,122,frame,0.14
sd,122,masonry_joisted,0.14
sd,122,non_combustible,0.14
sd,122,masonry_non_combustible,0.038
sd,122,modified_fire_resistive,0.032
sd,122,fire_resistive,0.032
tx,111,frame,0.202
tx,111,masonry_joisted,0.202
tx,111,non_combustible,0.202
tx,111,masonry_non_combustible,0.135
tx,111,modified_fire_resistive,0.082
tx,111,fire_resistive,0.082
tx,112,frame,0.19
tx,112,masonry_joisted,0.19
tx,112,non_combustible,0.19
tx,112,masonry_non_combustible,0.127
tx,112,modified_fire_resistive,0.077
tx,112,fire_resistive,0.077
tx,113,frame,0.174
tx,113,masonry_joisted,0.174
tx,113,non_combustible,0.174
tx,113,masonry_non_combustible,0.116
tx,113,modified_fire_resistive,0.071
tx,113,fire_resistive,0.071
tx,114,frame,0.198
tx,114,masonry_joisted,0.198
tx,114,non_combustible,0.198
tx,114,masonry_non_combustible,0.132
tx,114,modified_fire_resistive,0.076
tx,114,fire_resistive,0.076
tx,115,frame,0.223
tx,115,masonry_joisted,0.223
tx,115,non_combustible,0.223
tx,115,masonry_non_combustible,0.149
tx,115,modified_fire_resistive,0.086
tx,115,fire_resistive,0.086
tx,116,frame,0.09
tx,116,masonry_joisted,0.09
tx,116,non_combustible,0.09
tx,116,masonry_non_combustible,0.06
tx,116,modified_fire_resistive,0.033
tx,116,fire_resistive,0.033
tx,117,frame,0.09
tx,117,masonry_joisted,0.09
tx,117,non_combustible,0.09
tx,117,masonry_non_combustible,0.06
tx,117,modified_fire_resistive,0.033
tx,117,fire_resistive,0.033
tx,118,frame,0.084
tx,118,masonry_joisted,0.084
tx,118,non_combustible,0.084
tx,118,masonry_non_combustible,0.056
tx,118,modified_fire_resistive,0.031
tx,118,fire_resistive,0.031
tx,123,frame,0.174
tx,123,masonry_joisted,0.174
tx,123,non_combustible,0.174
tx,123,masonry_non_combustible,0.116
tx,123,modified_fire_resistive,0.071
tx,123,fire_resistive,0.071
tx,124,frame,0.198
tx,124,masonry_joisted,0.198
tx,124,non_combustible,0.198
tx,124,masonry_non_combustible,0.132
tx,124,modified_fire_resistive,0.076
tx,124,fire_resistive,0.076
tx,125,frame,0.223
tx,125,masonry_joisted,0.223
tx,125,non_combustible,0.223
tx,125,masonry_non_combustible,0.149
tx,125,modified_fire_resistive,0.086
tx,125,fire_resistive,0.086
tx,126,frame,0.09
tx,126,masonry_joisted,0.09
tx,126,non_combustible,0.09
tx,126,masonry_non_combustible,0.06
tx,126,modified_fire_resistive,0.033
tx,126,fire_resistive,0.033
tx,127,frame,0.09
tx,127,masonry_joisted,0.09
tx,127,non_combustible,0.09
tx,127,masonry_non_combustible,0.06
tx,127,modified_fire_resistive,0.033
tx,127,fire_resistive,0.033
tx,128,frame,0.084
tx,128,masonry_joisted,0.084
tx,128,non_combustible,0.084
tx,128,masonry_non_combustible,0.056
tx,128,modified_fire_resistive,0.031
tx,128,fire_resistive,0.031
tx,136,frame,0.09
tx,136,masonry_joisted,0.09
tx,136,non_combustible,0.09
tx,136,masonry_non_combustible,0.06
tx,136,modified_fire_resistive,0.033
tx,136,fire_resistive,0.033
tx,138,frame,0.084
tx,138,masonry_joisted,0.084
tx,138,non_combustible,0.084
tx,138,masonry_non_combustible,0.056
tx,138,modified_fire_resistive,0.031
tx,138,fire_resistive,0.031
tx,146,frame,0.09
tx,146,masonry_joisted,0.09
tx,146,non_combustible,0.09
tx,146,masonry_non_combustible,0.06
tx,146,modified_fire_resistive,0.033
tx,146,fire_resistive,0.033
va,111,frame,0.087
va,111,masonry_joisted,0.087
va,111,non_combustible,0.087
va,111,masonry_non_combustible,0.053
va,111,modified_fire_resistive,0.041
va,111,fire_resistive,0.041
va,121,frame,0.161
va,121,masonry_joisted,0.161
va,121,non_combustible,0.161
va,121,masonry_non_combustible,0.064
va,121,modified_fire_resistive,0.052
va,121,fire_resistive,0.052
va,112,frame,0.072
va,112,masonry_joisted,0.072
va,112,non_combustible,0.072
va,112,masonry_non_combustible,0.046
va,112,modified_fire_resistive,0.035
va,112,fire_resistive,0.035
va,122,frame,0.072
va,122,masonry_joisted,0.072
va,122,non_combustible,0.072
va,122,masonry_non_combustible,0.046
va,122,modified_fire_resistive,0.035
va,122,fire_resistive,0.035
va,132,frame,0.072
va,132,masonry_joisted,0.072
va,132,non_combustible,0.072
va,132,masonry_non_combustible,0.046
va,132,modified_fire_resistive,0.035
va,132,fire_resistive,0.035
va,142,frame,0.072
va,142,masonry_joisted,0.072
va,142,non_combustible,0.072
va,142,masonry_non_combustible,0.046
va,142,modified_fire_resistive,0.035
va,142,fire_resistive,0.035
va,113,frame,0.1
va,113,masonry_joisted,0.1
va,113,non_combustible,0.1
va,113,masonry_non_combustible,0.039
va,113,modified_fire_resistive,0.032
va,113,fire_resistive,0.032
va,114,frame,0.048
va,114,masonry_joisted,0.048
va,114,non_combustible,0.048
va,114,masonry_non_combustible,0.032
va,114,modified_fire_resistive,0.023
va,114,fire_resistive,0.023
va,144,frame,0.048
va,144,masonry_joisted,0.048
va,144,non_combustible,0.048
va,144,masonry_non_combustible,0.032
va,144,modified_fire_resistive,0.023
va,144,fire_resistive,0.023
wa,110,frame,0.037
wa,110,masonry_joisted,0.037
wa,110,non_combustible,0.037
wa,110,masonry_non_combustible,0.024
wa,110,modified_fire_resistive,0.018
wa,110,fire_resistive,0.018
wa,120,frame,0.037
wa,120,masonry_joisted,0.037
wa,120,non_combustible,0.037
wa,120,masonry_non_combustible,0.024
wa,120,modified_fire_resistive,0.018
wa,120,fire_resistive,0.018
wy,111,frame,0.098
wy,111,masonry_joisted,0.098
wy,111,non_combustible,0.098
wy,111,masonry_non_combustible,0.028
wy,111,modified_fire_resistive,0.024
wy,111,fire_resistive,0.024
wy,112,frame,0.1
wy,112,masonry_joisted,0.1
wy,112,non_combustible,0.1
wy,112,masonry_non_combustible,0.029
wy,112,modified_fire_resistive,0.025
wy,112,fire_resistive,0.025
wy,113,frame,0.107
wy,113,masonry_joisted,0.107
wy,113,non_combustible,0.107
wy,113,masonry_non_combustible,0.031
wy,113,modified_fire_resistive,0.025
wy,113,fire_resistive,0.025
wy,114,frame,0.107
wy,114,masonry_joisted,0.107
wy,114,non_combustible,0.107
wy,114,masonry_non_combustible,0.031
wy,114,modified_fire_resistive,0.026
wy,114,fire_resistive,0.026
wy,122,frame,0.1
wy,122,masonry_joisted,0.1
wy,122,non_combustible,0.1
wy,122,masonry_non_combustible,0.029
wy,122,modified_fire_resistive,0.025
wy,122,fire_resistive,0.025
wy,123,frame,0.107
wy,123,masonry_joisted,0.107
wy,123,non_combustible,0.107
wy,123,masonry_non_combustible,0.031
wy,123,modified_fire_resistive,0.025
wy,123,fire_resistive,0.025
wy,124,frame,0.107
wy,124,masonry_joisted,0.107
wy,124,non_combustible,0.107
wy,124,masonry_non_combustible,0.031
wy,124,modified_fire_resistive,0.026
wy,124,fire_resistive,0.026
mi,111,frame,0.096
mi,111,masonry_joisted,0.096
mi,111,non_combustible,0.096
mi,111,masonry_non_combustible,0.033
mi,111,modified_fire_resistive,0.027
mi,111,fire_resistive,0.027
mi,112,frame,0.086
mi,112,masonry_joisted,0.086
mi,112,non_combustible,0.086
mi,112,masonry_non_combustible,0.029
mi,112,modified_fire_resistive,0.024
mi,112,fire_resistive,0.024
mi,113,frame,0.08
mi,113,masonry_joisted,0.08
mi,113,non_combustible,0.08
mi,113,masonry_non_combustible,0.027
mi,113,modified_fire_resistive,0.022
mi,113,fire_resistive,0.022
mi,114,frame,0.085
mi,114,masonry_joisted,0.085
mi,114,non_combustible,0.085
mi,114,masonry_non_combustible,0.029
mi,114,modified_fire_resistive,0.024
mi,114,fire_resistive,0.024
mi,123,frame,0.08
mi,123,masonry_joisted,0.08
mi,123,non_combustible,0.08
mi,123,masonry_non_combustible,0.027
mi,123,modified_fire_resistive,0.022
mi,123,fire_resistive,0.022
mi,131,frame,0.096
mi,131,masonry_joisted,0.096
mi,131,non_combustible,0.096
mi,131,masonry_non_combustible,0.033
mi,131,modified_fire_resistive,0.027
mi,131,fire_resistive,0.027
mi,132,frame,0.086
mi,132,masonry_joisted,0.086
mi,132,non_combustible,0.086
mi,132,masonry_non_combustible,0.029
mi,132,modified_fire_resistive,0.024
mi,132,fire_resistive,0.024
mi,133,frame,0.08
mi,133,masonry_joisted,0.08
mi,133,non_combustible,0.08
mi,133,masonry_non_combustible,0.027
mi,133,modified_fire_resistive,0.022
mi,133,fire_resistive,0.022
ut,110,frame,0.043
ut,110,masonry_joisted,0.043
ut,110,non_combustible,0.043
ut,110,masonry_non_combustible,0.015
ut,110,modified_fire_resistive,0.009
ut,110,fire_resistive,0.009
ut,120,frame,0.043
ut,120,masonry_joisted,0.043
ut,120,non_combustible,0.043
ut,120,masonry_non_combustible,0.015
ut,120,modified_fire_resistive,0.009
ut,120,fire_resistive,0.009
ut,130,frame,0.043
ut,130,masonry_joisted,0.043
ut,130,non_combustible,0.043
ut,130,masonry_non_combustible,0.015
ut,130,modified_fire_resistive,0.009
ut,130,fire_resistive,0.009
ms,111,frame,0.626
ms,111,masonry_joisted,0.626
ms,111,non_combustible,0.626
ms,111,masonry_non_combustible,0.277
ms,111,modified_fire_resistive,0.117
ms,111,fire_resistive,0.117
ms,112,frame,0.544
ms,112,masonry_joisted,0.544
ms,112,non_combustible,0.544
ms,112,masonry_non_combustible,0.241
ms,112,modified_fire_resistive,0.102
ms,112,fire_resistive,0.102
ms,113,frame,0.32
ms,113,masonry_joisted,0.32
ms,113,non_combustible,0.32
ms,113,masonry_non_combustible,0.143
ms,113,modified_fire_resistive,0.063
ms,113,fire_resistive,0.063
ms,114,frame,0.222
ms,114,masonry_joisted,0.222
ms,114,non_combustible,0.222
ms,114,masonry_non_combustible,0.1
ms,114,modified_fire_resistive,0.044
ms,114,fire_resistive,0.044
tn,111,frame,0.129
tn,111,masonry_joisted,0.129
tn,111,non_combustible,0.129
tn,111,masonry_non_combustible,0.039
tn,111,modified_fire_resistive,0.03
tn,111,fire_resistive,0.03
tn,112,frame,0.112
tn,112,masonry_joisted,0.112
tn,112,non_combustible,0.112
tn,112,masonry_non_combustible,0.034
tn,112,modified_fire_resistive,0.026
tn,112,fire_resistive,0.026
tn,113,frame,0.101
tn,113,masonry_joisted,0.101
tn,113,non_combustible,0.101
tn,113,masonry_non_combustible,0.031
tn,113,modified_fire_resistive,0.023
tn,113,fire_resistive,0.023
tn,121,frame,0.129
tn,121,masonry_joisted,0.129
tn,121,non_combustible,0.129
tn,121,masonry_non_combustible,0.039
tn,121,modified_fire_resistive,0.03
tn,121,fire_resistive,0.03
tn,132,frame,0.112
tn,132,masonry_joisted,0.112
tn,132,non_combustible,0.112
tn,132,masonry_non_combustible,0.034
tn,132,modified_fire_resistive,0.026
tn,132,fire_resistive,0.026
wi,111,frame,0.049
wi,111,masonry_joisted,0.049
wi,111,non_combustible,0.049
wi,111,masonry_non_combustible,0.018
wi,111,modified_fire_resistive,0.011
wi,111,fire_resistive,0.011
wi,112,frame,0.049
wi,112,masonry_joisted,0.049
wi,112,non_combustible,0.049
wi,112,masonry_non_combustible,0.018
wi,112,modified_fire_resistive,0.011
wi,112,fire_resistive,0.011
wi,113,frame,0.049
wi,113,masonry_joisted,0.049
wi,113,non_combustible,0.049
wi,113,masonry_non_combustible,0.018
wi,113,modified_fire_resistive,0.011
wi,113,fire_resistive,0.011
wi,121,frame,0.049
wi,121,masonry_joisted,0.049
wi,121,non_combustible,0.049
wi,121,masonry_non_combustible,0.018
wi,121,modified_fire_resistive,0.011
wi,121,fire_resistive,0.011
wi,131,frame,0.049
wi,131,masonry_joisted,0.049
wi,131,non_combustible,0.049
wi,131,masonry_non_combustible,0.018
wi,131,modified_fire_resistive,0.011
wi,131,fire_resistive,0.011
wi,132,frame,0.049
wi,132,masonry_joisted,0.049
wi,132,non_combustible,0.049
wi,132,masonry_non_combustible,0.018
wi,132,modified_fire_resistive,0.011
wi,132,fire_resistive,0.011
wi,133,frame,0.049
wi,133,masonry_joisted,0.049
wi,133,non_combustible,0.049
wi,133,masonry_non_combustible,0.018
wi,133,modified_fire_resistive,0.011
wi,133,fire_resistive,0.011
nv,111,frame,0.06
nv,111,masonry_joisted,0.06
nv,111,non_combustible,0.06
nv,111,masonry_non_combustible,0.012
nv,111,modified_fire_resistive,0.006
nv,111,fire_resistive,0.006
nv,112,frame,0.06
nv,112,masonry_joisted,0.06
nv,112,non_combustible,0.06
nv,112,masonry_non_combustible,0.012
nv,112,modified_fire_resistive,0.006
nv,112,fire_resistive,0.006
nv,122,frame,0.06
nv,122,masonry_joisted,0.06
nv,122,non_combustible,0.06
nv,122,masonry_non_combustible,0.012
nv,122,modified_fire_resistive,0.006
nv,122,fire_resistive,0.006
nv,131,frame,0.06
nv,131,masonry_joisted,0.06
nv,131,non_combustible,0.06
nv,131,masonry_non_combustible,0.012
nv,131,modified_fire_resistive,0.006
nv,131,fire_resistive,0.006
nv,132,frame,0.06
nv,132,masonry_joisted,0.06
nv,132,non_combustible,0.06
nv,132,masonry_non_combustible,0.012
nv,132,modified_fire_resistive,0.006
nv,132,fire_resistive,0.006
ks,111,frame,0.271
ks,111,masonry_joisted,0.271
ks,111,non_combustible,0.271
ks,111,masonry_non_combustible,0.052
ks,111,modified_fire_resistive,0.041
ks,111,fire_resistive,0.041
ks,112,frame,0.262
ks,112,masonry_joisted,0.262
ks,112,non_combustible,0.262
ks,112,masonry_non_combustible,0.049
ks,112,modified_fire_resistive,0.04
ks,112,fire_resistive,0.04
ks,113,frame,0.254
ks,113,masonry_joisted,0.254
ks,113,non_combustible,0.254
ks,113,masonry_non_combustible,0.048
ks,113,modified_fire_resistive,0.038
ks,113,fire_resistive,0.038
ks,114,frame,0.24
ks,114,masonry_joisted,0.24
ks,114,non_combustible,0.24
ks,114,masonry_non_combustible,0.045
ks,114,modified_fire_resistive,0.037
ks,114,fire_resistive,0.037
wv,110,frame,0.047
wv,110,masonry_joisted,0.047
wv,110,non_combustible,0.047
wv,110,masonry_non_combustible,0.025
wv,110,modified_fire_resistive,0.017
wv,110,fire_resistive,0.017
wv,120,frame,0.047
wv,120,masonry_joisted,0.047
wv,120,non_combustible,0.047
wv,120,masonry_non_combustible,0.025
wv,120,modified_fire_resistive,0.017
wv,120,fire_resistive,0.017
wv,130,frame,0.047
wv,130,masonry_joisted,0.047
wv,130,non_combustible,0.047
wv,130,masonry_non_combustible,0.025
wv,130,modified_fire_resistive,0.017
wv,130,fire_resistive,0.017
al,111,frame,0.195
al,111,masonry_joisted,0.195
al,111,non_combustible,0.195
al,111,masonry_non_combustible,0.065
al,111,modified_fire_resistive,0.053
al,111,fire_resistive,0.053
al,112,frame,0.185
al,112,masonry_joisted,0.185
al,112,non_combustible,0.185
al,112,masonry_non_combustible,0.062
al,112,modified_fire_resistive,0.049
al,112,fire_resistive,0.049
al,113,frame,0.323
al,113,masonry_joisted,0.323
al,113,non_combustible,0.323
al,113,masonry_non_combustible,0.148
al,113,modified_fire_resistive,0.12
al,113,fire_resistive,0.12
al,114,frame,0.621
al,114,masonry_joisted,0.621
al,114,non_combustible,0.621
al,114,masonry_non_combustible,0.395
al,114,modified_fire_resistive,0.304
al,114,fire_resistive,0.304
al,122,frame,0.185
al,122,masonry_joisted,0.185
al,122,non_combustible,0.185
al,122,masonry_non_combustible,0.062
al,122,modified_fire_resistive,0.049
al,122,fire_resistive,0.049
or,110,frame,0.043
or,110,masonry_joisted,0.043
or,110,non_combustible,0.043
or,110,masonry_non_combustible,0.016
or,110,modified_fire_resistive,0.009
or,110,fire_resistive,0.009
or,120,frame,0.043
or,120,masonry_joisted,0.043
or,120,non_combustible,0.043
or,120,masonry_non_combustible,0.016
or,120,modified_fire_resistive,0.009
or,120,fire_resistive,0.009
or,130,frame,0.043
or,130,masonry_joisted,0.043
or,130,non_combustible,0.043
or,130,masonry_non_combustible,0.016
or,130,modified_fire_resistive,0.009
or,130,fire_resistive,0.009
nj,111,frame,0.09
nj,111,masonry_joisted,0.09
nj,111,non_combustible,0.09
nj,111,masonry_non_combustible,0.032
nj,111,modified_fire_resistive,0.025
nj,111,fire_resistive,0.025
nj,112,frame,0.088
nj,112,masonry_joisted,0.088
nj,112,non_combustible,0.088
nj,112,masonry_non_combustible,0.031
nj,112,modified_fire_resistive,0.024
nj,112,fire_resistive,0.024
nj,113,frame,0.087
nj,113,masonry_joisted,0.087
nj,113,non_combustible,0.087
nj,113,masonry_non_combustible,0.031
nj,113,modified_fire_resistive,0.024
nj,113,fire_resistive,0.024
nj,122,frame,0.088
nj,122,masonry_joisted,0.088
nj,122,non_combustible,0.088
nj,122,masonry_non_combustible,0.031
nj,122,modified_fire_resistive,0.024
nj,122,fire_resistive,0.024
nj,132,frame,0.088
nj,132,masonry_joisted,0.088
nj,132,non_combustible,0.088
nj,132,masonry_non_combustible,0.031
nj,132,modified_fire_resistive,0.024
nj,132,fire_resistive,0.024
nj,141,frame,0.09
nj,141,masonry_joisted,0.09
nj,141,non_combustible,0.09
nj,141,masonry_non_combustible,0.032
nj,141,modified_fire_resistive,0.025
nj,141,fire_resistive,0.025
nj,142,frame,0.088
nj,142,masonry_joisted,0.088
nj,142,non_combustible,0.088
nj,142,masonry_non_combustible,0.031
nj,142,modified_fire_resistive,0.024
nj,142,fire_resistive,0.024
wv,110,frame,0.047
wv,110,masonry_joisted,0.047
wv,110,non_combustible,0.047
wv,110,masonry_non_combustible,0.025
wv,110,modified_fire_resistive,0.017
wv,110,fire_resistive,0.017
wv,120,frame,0.047
wv,120,masonry_joisted,0.047
wv,120,non_combustible,0.047
wv,120,masonry_non_combustible,0.025
wv,120,modified_fire_resistive,0.017
wv,120,fire_resistive,0.017
wv,130,frame,0.047
wv,130,masonry_joisted,0.047
wv,130,non_combustible,0.047
wv,130,masonry_non_combustible,0.025
wv,130,modified_fire_resistive,0.017
wv,130,fire_resistive,0.017
nh,111,frame,0.04
nh,111,masonry_joisted,0.04
nh,111,non_combustible,0.04
nh,111,masonry_non_combustible,0.01
nh,111,modified_fire_resistive,0.004
nh,111,fire_resistive,0.004
nh,112,frame,0.04
nh,112,masonry_joisted,0.04
nh,112,non_combustible,0.04
nh,112,masonry_non_combustible,0.01
nh,112,modified_fire_resistive,0.004
nh,112,fire_resistive,0.004
nh,122,frame,0.04
nh,122,masonry_joisted,0.04
nh,122,non_combustible,0.04
nh,122,masonry_non_combustible,0.01
nh,122,modified_fire_resistive,0.004
nh,122,fire_resistive,0.004
nh,132,frame,0.04
nh,132,masonry_joisted,0.04
nh,132,non_combustible,0.04
nh,132,masonry_non_combustible,0.01
nh,132,modified_fire_resistive,0.004
nh,132,fire_resistive,0.004
nh,113,frame,0.039
nh,113,masonry_joisted,0.039
nh,113,non_combustible,0.039
nh,113,masonry_non_combustible,0.009
nh,113,modified_fire_resistive,0.004
nh,113,fire_resistive,0.004
nh,133,frame,0.039
nh,133,masonry_joisted,0.039
nh,133,non_combustible,0.039
nh,133,masonry_non_combustible,0.009
nh,133,modified_fire_resistive,0.004
nh,133,fire_resistive,0.004
nh,114,frame,0.062
nh,114,masonry_joisted,0.062
nh,114,non_combustible,0.062
nh,114,masonry_non_combustible,0.015
nh,114,modified_fire_resistive,0.015
nh,114,fire_resistive,0.007
fl,11,frame,0.347
fl,11,masonry_joisted,0.347
fl,11,non_combustible,0.347
fl,11,masonry_non_combustible,0.165
fl,11,modified_fire_resistive,0.134
fl,11,fire_resistive,0.134
fl,12,frame,0.257
fl,12,masonry_joisted,0.257
fl,12,non_combustible,0.257
fl,12,masonry_non_combustible,0.134
fl,12,modified_fire_resistive,0.107
fl,12,fire_resistive,0.107
fl,13,frame,0.15
fl,13,masonry_joisted,0.15
fl,13,non_combustible,0.15
fl,13,masonry_non_combustible,0.08
fl,13,modified_fire_resistive,0.066
fl,13,fire_resistive,0.066
fl,14,frame,0.127
fl,14,masonry_joisted,0.127
fl,14,non_combustible,0.127
fl,14,masonry_non_combustible,0.066
fl,14,modified_fire_resistive,0.052
fl,14,fire_resistive,0.052
fl,15,frame,0.45
fl,15,masonry_joisted,0.45
fl,15,non_combustible,0.45
fl,15,masonry_non_combustible,0.219
fl,15,modified_fire_resistive,0.176
fl,15,fire_resistive,0.176
fl,17,frame,0.355
fl,17,masonry_joisted,0.355
fl,17,non_combustible,0.355
fl,17,masonry_non_combustible,0.265
fl,17,modified_fire_resistive,0.18
fl,17,fire_resistive,0.18
fl,24,frame,0.127
fl,24,masonry_joisted,0.127
fl,24,non_combustible,0.127
fl,24,masonry_non_combustible,0.066
fl,24,modified_fire_resistive,0.052
fl,24,fire_resistive,0.052
fl,31,frame,0.347
fl,31,masonry_joisted,0.347
fl,31,non_combustible,0.347
fl,31,masonry_non_combustible,0.165
fl,31,modified_fire_resistive,0.134
fl,31,fire_resistive,0.134
fl,43,frame,0.15
fl,43,masonry_joisted,0.15
fl,43,non_combustible,0.15
fl,43,masonry_non_combustible,0.08
fl,43,modified_fire_resistive,0.066
fl,43,fire_resistive,0.066
fl,51,frame,0.347
fl,51,masonry_joisted,0.347
fl,51,non_combustible,0.347
fl,51,masonry_non_combustible,0.165
fl,51,modified_fire_resistive,0.134
fl,51,fire_resistive,0.134
fl,52,frame,0.257
fl,52,masonry_joisted,0.257
fl,52,non_combustible,0.257
fl,52,masonry_non_combustible,0.134
fl,52,modified_fire_resistive,0.107
fl,52,fire_resistive,0.107
fl,53,frame,0.15
fl,53,masonry_joisted,0.15
fl,53,non_combustible,0.15
fl,53,masonry_non_combustible,0.08
fl,53,modified_fire_resistive,0.066
fl,53,fire_resistive,0.066
fl,54,frame,0.127
fl,54,masonry_joisted,0.127
fl,54,non_combustible,0.127
fl,54,masonry_non_combustible,0.066
fl,54,modified_fire_resistive,0.052
fl,54,fire_resistive,0.052
fl,110,frame,0.06
fl,110,masonry_joisted,0.06
fl,110,non_combustible,0.06
fl,110,masonry_non_combustible,0.036
fl,110,modified_fire_resistive,0.024
fl,110,fire_resistive,0.024
fl,120,frame,0.06
fl,120,masonry_joisted,0.06
fl,120,non_combustible,0.06
fl,120,masonry_non_combustible,0.036
fl,120,modified_fire_resistive,0.024
fl,120,fire_resistive,0.024
ak,110,frame,0.06
ak,110,masonry_joisted,0.06
ak,110,non_combustible,0.06
ak,110,masonry_non_combustible,0.036
ak,110,modified_fire_resistive,0.024
ak,110,fire_resistive,0.024
ak,120,frame,0.06
ak,120,masonry_joisted,0.06
ak,120,non_combustible,0.06
ak,120,masonry_non_combustible,0.036
ak,120,modified_fire_resistive,0.024
ak,120,fire_resistive,0.024
