state,city,county,zip_code,territory_code
arkansas,city_all_others,clark,zip_all_others,112
arkansas,city_all_others,cleburne,zip_all_others,112
arkansas,city_all_others,cleveland,zip_all_others,112
arkansas,city_all_others,columbia,zip_all_others,112
arkansas,city_all_others,conway,zip_all_others,112
arkansas,city_all_others,crawford,zip_all_others,112
arkansas,city_all_others,cross,zip_all_others,112
arkansas,city_all_others,dallas,zip_all_others,112
arkansas,city_all_others,desha,zip_all_others,112
arkansas,city_all_others,drew,zip_all_others,112
arkansas,city_all_others,faulkner,zip_all_others,112
arkansas,city_all_others,franklin,zip_all_others,112
arkansas,city_all_others,fulton,zip_all_others,112
arkansas,city_all_others,garland,zip_all_others,112
arkansas,city_all_others,grant,zip_all_others,112
arkansas,city_all_others,hempstead,zip_all_others,112
arkansas,city_all_others,hot_spring,zip_all_others,112
arkansas,city_all_others,howard,zip_all_others,112
arkansas,city_all_others,independence,zip_all_others,112
arkansas,city_all_others,izard,zip_all_others,112
arkansas,city_all_others,jefferson,zip_all_others,112
arkansas,city_all_others,johnson,zip_all_others,112
arkansas,city_all_others,lafayette,zip_all_others,112
arkansas,city_all_others,lee,zip_all_others,112
arkansas,city_all_others,lincoln,zip_all_others,112
arkansas,city_all_others,little_river,zip_all_others,112
arkansas,city_all_others,logan,zip_all_others,112
arkansas,city_all_others,lonoke,zip_all_others,112
arkansas,city_all_others,madison,zip_all_others,112
arkansas,city_all_others,marion,zip_all_others,112
arkansas,city_all_others,miller,zip_all_others,112
arkansas,city_all_others,monroe,zip_all_others,112
arkansas,city_all_others,montgomery,zip_all_others,112
arkansas,city_all_others,nevada,zip_all_others,112
arkansas,city_all_others,newton,zip_all_others,112
arkansas,city_all_others,ouachita,zip_all_others,112
arkansas,city_all_others,perry,zip_all_others,112
arkansas,city_all_others,phillips,zip_all_others,112
arkansas,city_all_others,pike,zip_all_others,112
arkansas,city_all_others,polk,zip_all_others,112
arkansas,city_all_others,pope,zip_all_others,112
arkansas,city_all_others,prairie,zip_all_others,112
arkansas,city_all_others,pulaski,zip_all_others,112
arkansas,city_all_others,randolph,zip_all_others,112
arkansas,city_all_others,st_francis,zip_all_others,112
arkansas,city_all_others,saline,zip_all_others,112
arkansas,city_all_others,scott,zip_all_others,112
arkansas,city_all_others,searcy,zip_all_others,112
arkansas,city_all_others,sebastian,zip_all_others,112
arkansas,city_all_others,sevier,zip_all_others,112
arkansas,city_all_others,sharp,zip_all_others,112
arkansas,city_all_others,stone,zip_all_others,112
arkansas,city_all_others,union,zip_all_others,112
arkansas,city_all_others,van_buren,zip_all_others,112
arkansas,city_all_others,washington,zip_all_others,112
arkansas,city_all_others,white,zip_all_others,112
arkansas,city_all_others,yell,zip_all_others,112
colorado,city_all_others,clear_creek,zip_all_others,112
colorado,city_all_others,eagle,zip_all_others,112
colorado,city_all_others,garfield,zip_all_others,112
colorado,city_all_others,grand,zip_all_others,112
colorado,city_all_others,jackson,zip_all_others,112
colorado,city_all_others,lake,zip_all_others,112
colorado,city_all_others,moffat,zip_all_others,112
colorado,city_all_others,park,zip_all_others,112
colorado,city_all_others,pitkin,zip_all_others,112
colorado,city_all_others,rio_blanco,zip_all_others,112
colorado,city_all_others,routt,zip_all_others,112
colorado,city_all_others,summit,zip_all_others,112
tennessee,city_all_others,lewis,zip_all_others,112
tennessee,city_all_others,lincoln,zip_all_others,112
tennessee,city_all_others,macon,zip_all_others,112
tennessee,city_all_others,marion,zip_all_others,112
tennessee,city_all_others,marshall,zip_all_others,112
tennessee,city_all_others,maury,zip_all_others,112
tennessee,city_all_others,montgomery,zip_all_others,112
tennessee,city_all_others,moore,zip_all_others,112
tennessee,city_all_others,perry,zip_all_others,112
tennessee,city_all_others,robertson,zip_all_others,112
tennessee,city_all_others,rutherford,zip_all_others,112
tennessee,city_all_others,stewart,zip_all_others,112
tennessee,city_all_others,sumner,zip_all_others,112
tennessee,city_all_others,trousdale,zip_all_others,112
tennessee,city_all_others,warren,zip_all_others,112
tennessee,city_all_others,wayne,zip_all_others,112
tennessee,city_all_others,williamson,zip_all_others,112
tennessee,city_all_others,wilson,zip_all_others,112
south_dakota,city_all_others,bennett,zip_all_others,112
south_dakota,city_all_others,brown,zip_all_others,112
south_dakota,city_all_others,brule,zip_all_others,112
south_dakota,city_all_others,buffalo,zip_all_others,112
south_dakota,city_all_others,butte,zip_all_others,112
south_dakota,city_all_others,campbell,zip_all_others,112
south_dakota,city_all_others,corson,zip_all_others,112
south_dakota,city_all_others,custer,zip_all_others,112
south_dakota,city_all_others,dewey,zip_all_others,112
south_dakota,city_all_others,edmunds,zip_all_others,112
south_dakota,city_all_others,fall_river,zip_all_others,112
south_dakota,city_all_others,faulk,zip_all_others,112
south_dakota,city_all_others,gregory,zip_all_others,112
south_dakota,city_all_others,haakon,zip_all_others,112
south_dakota,city_all_others,hand,zip_all_others,112
south_dakota,city_all_others,harding,zip_all_others,112
south_dakota,city_all_others,hughes,zip_all_others,112
south_dakota,city_all_others,hyde,zip_all_others,112
south_dakota,city_all_others,jackson,zip_all_others,112
south_dakota,city_all_others,jerauld,zip_all_others,112
south_dakota,city_all_others,jones,zip_all_others,112
south_dakota,city_all_others,lawrence,zip_all_others,112
south_dakota,city_all_others,lyman,zip_all_others,112
south_dakota,city_all_others,mcpherson,zip_all_others,112
south_dakota,city_all_others,meade,zip_all_others,112
south_dakota,city_all_others,mellette,zip_all_others,112
south_dakota,city_all_others,pennington,zip_all_others,112
south_dakota,city_all_others,perkins,zip_all_others,112
south_dakota,city_all_others,potter,zip_all_others,112
south_dakota,city_all_others,shannon,zip_all_others,112
south_dakota,city_all_others,spink,zip_all_others,112
south_dakota,city_all_others,stanley,zip_all_others,112
south_dakota,city_all_others,sully,zip_all_others,112
south_dakota,city_all_others,todd,zip_all_others,112
south_dakota,city_all_others,tripp,zip_all_others,112
south_dakota,city_all_others,walworth,zip_all_others,112
south_dakota,city_all_others,ziebach,zip_all_others,112
south_carolina,city_all_others,chesterfield,zip_all_others,112
south_carolina,city_all_others,clarendon,zip_all_others,112
south_carolina,city_all_others,colleton,zip_all_others,112
south_carolina,city_all_others,darlington,zip_all_others,112
south_carolina,city_all_others,hampton,zip_all_others,112
south_carolina,city_all_others,jasper,zip_all_others,112
south_carolina,city_all_others,lee,zip_all_others,112
south_carolina,city_all_others,marlboro,zip_all_others,112
south_carolina,city_all_others,orangeburg,zip_all_others,112
south_carolina,city_all_others,sumter,zip_all_others,112
oklahoma,city_all_others,alfalfa,zip_all_others,112
oklahoma,city_all_others,blaine,zip_all_others,112
oklahoma,city_all_others,caddo,zip_all_others,112
oklahoma,city_all_others,cotton,zip_all_others,112
oklahoma,city_all_others,custer,zip_all_others,112
oklahoma,city_all_others,dewey,zip_all_others,112
oklahoma,city_all_others,grant,zip_all_others,112
oklahoma,city_all_others,greer,zip_all_others,112
oklahoma,city_all_others,kiowa,zip_all_others,112
oklahoma,city_all_others,major,zip_all_others,112
oklahoma,city_all_others,tillman,zip_all_others,112
oklahoma,city_all_others,washita,zip_all_others,112
oklahoma,city_all_others,woods,zip_all_others,112
oklahoma,city_all_others,woodward,zip_all_others,112
ohio,city_all_others,ashland,zip_all_others,112
ohio,city_all_others,brown,zip_all_others,112
ohio,city_all_others,clermont,zip_all_others,112
ohio,city_all_others,delaware,zip_all_others,112
ohio,city_all_others,erie,zip_all_others,112
ohio,city_all_others,fairfield,zip_all_others,112
ohio,city_all_others,fayette,zip_all_others,112
ohio,city_all_others,franklin,zip_all_others,112
ohio,city_all_others,hamilton,zip_all_others,112
ohio,city_all_others,highland,zip_all_others,112
ohio,city_all_others,huron,zip_all_others,112
ohio,city_all_others,knox,zip_all_others,112
ohio,city_all_others,licking,zip_all_others,112
ohio,city_all_others,lorain,zip_all_others,112
ohio,city_all_others,medina,zip_all_others,112
ohio,city_all_others,morrow,zip_all_others,112
ohio,city_all_others,pickaway,zip_all_others,112
ohio,city_all_others,richland,zip_all_others,112
ohio,city_all_others,stark,zip_all_others,112
ohio,city_all_others,wayne,zip_all_others,112
north_dakota,city_all_others,benson,zip_all_others,112
north_dakota,city_all_others,burleigh,zip_all_others,112
north_dakota,city_all_others,cavalier,zip_all_others,112
north_dakota,city_all_others,eddy,zip_all_others,112
north_dakota,city_all_others,emmons,zip_all_others,112
north_dakota,city_all_others,foster,zip_all_others,112
north_dakota,city_all_others,kidder,zip_all_others,112
north_dakota,city_all_others,logan,zip_all_others,112
north_dakota,city_all_others,mcintosh,zip_all_others,112
north_dakota,city_all_others,pembina,zip_all_others,112
north_dakota,city_all_others,pierce,zip_all_others,112
north_dakota,city_all_others,ramsey,zip_all_others,112
north_dakota,city_all_others,stutsman,zip_all_others,112
north_dakota,city_all_others,towner,zip_all_others,112
north_dakota,city_all_others,walsh,zip_all_others,112
north_carolina,city_all_others,bertie,zip_all_others,112
north_carolina,city_all_others,bladen,zip_all_others,112
north_carolina,city_all_others,brunswick,zip_all_others,112
north_carolina,city_all_others,columbus,zip_all_others,112
north_carolina,city_all_others,duplin,zip_all_others,112
north_carolina,city_all_others,edgecombe,zip_all_others,112
north_carolina,city_all_others,gates,zip_all_others,112
north_carolina,city_all_others,greene,zip_all_others,112
north_carolina,city_all_others,hertford,zip_all_others,112
north_carolina,city_all_others,johnston,zip_all_others,112
north_carolina,city_all_others,lenoir,zip_all_others,112
north_carolina,city_all_others,martin,zip_all_others,112
north_carolina,city_all_others,pitt,zip_all_others,112
north_carolina,city_all_others,robeson,zip_all_others,112
north_carolina,city_all_others,sampson,zip_all_others,112
north_carolina,city_all_others,wayne,zip_all_others,112
north_carolina,city_all_others,wilson,zip_all_others,112
new_york,city_all_others,nassau,zip_233,112
new_york,city_all_others,nassau,zip_234,112
new_york,city_all_others,nassau,zip_235,112
new_york,city_all_others,nassau,zip_236,112
new_york,city_all_others,nassau,zip_237,112
new_york,city_all_others,nassau,zip_238,112
new_york,city_all_others,nassau,zip_239,112
new_york,city_all_others,nassau,zip_240,112
new_york,city_all_others,nassau,zip_241,112
new_york,city_all_others,nassau,zip_242,112
new_york,city_all_others,nassau,zip_243,112
new_york,city_all_others,nassau,zip_244,112
new_york,city_all_others,suffolk,zip_245,112
new_york,city_all_others,suffolk,zip_246,112
new_york,city_all_others,suffolk,zip_247,112
new_york,city_all_others,suffolk,zip_248,112
new_york,city_all_others,suffolk,zip_249,112
new_york,city_all_others,suffolk,zip_250,112
new_york,city_all_others,suffolk,zip_251,112
new_york,city_all_others,suffolk,zip_252,112
new_york,city_all_others,suffolk,zip_253,112
new_york,city_all_others,suffolk,zip_254,112
new_york,city_all_others,suffolk,zip_255,112
new_york,city_all_others,suffolk,zip_256,112
new_york,city_all_others,suffolk,zip_257,112
new_york,city_all_others,suffolk,zip_258,112
new_york,city_all_others,suffolk,zip_259,112
new_mexico,city_all_others,chaves,zip_all_others,112
new_mexico,city_all_others,colfax,zip_all_others,112
new_mexico,city_all_others,de_baca,zip_all_others,112
new_mexico,city_all_others,eddy,zip_all_others,112
new_mexico,city_all_others,guadalupe,zip_all_others,112
new_mexico,city_all_others,harding,zip_all_others,112
new_mexico,city_all_others,mora,zip_all_others,112
new_mexico,city_all_others,quay,zip_all_others,112
new_mexico,city_all_others,san_miguel,zip_all_others,112
new_mexico,city_all_others,union,zip_all_others,112
new_jersey,city_all_others,atlantic,zip_all_others,112
new_jersey,city_all_others,bergen,zip_all_others,112
new_jersey,city_all_others,burlington,zip_all_others,112
new_jersey,city_all_others,camden,zip_all_others,112
new_jersey,city_all_others,cape_may,zip_all_others,112
new_jersey,city_all_others,cumberland,zip_all_others,112
new_jersey,city_all_others,essex,zip_all_others,112
new_jersey,city_all_others,gloucester,zip_all_others,112
new_jersey,city_all_others,hudson,zip_all_others,112
new_jersey,city_all_others,mercer,zip_all_others,112
new_jersey,city_all_others,middlesex,zip_all_others,112
new_jersey,city_all_others,monmouth,zip_all_others,112
new_jersey,city_all_others,ocean,zip_all_others,112
new_jersey,city_all_others,passaic,zip_all_others,112
new_jersey,city_all_others,salem,zip_all_others,112
new_jersey,city_all_others,somerset,zip_all_others,112
new_jersey,city_all_others,union,zip_all_others,112
new_hampshire,city_all_others,cheshire,zip_all_others,112
new_hampshire,city_all_others,hillsborough,zip_all_others,112
new_hampshire,city_all_others,rockingham,zip_all_others,112
new_hampshire,city_all_others,stafford,zip_all_others,112
nevada,city_all_others,churchill,zip_all_others,112
nevada,city_all_others,clark,zip_all_others,112
nevada,city_all_others,elko,zip_all_others,112
nevada,city_all_others,esmeralda,zip_all_others,112
nevada,city_all_others,eureka,zip_all_others,112
nevada,city_all_others,humboldt,zip_all_others,112
nevada,city_all_others,lander,zip_all_others,112
nevada,city_all_others,lincoln,zip_all_others,112
nevada,city_all_others,lyon,zip_all_others,112
nevada,city_all_others,mineral,zip_all_others,112
nevada,city_all_others,nye,zip_all_others,112
nevada,city_all_others,pershing,zip_all_others,112
nevada,city_all_others,storey,zip_all_others,112
nevada,city_all_others,white_pine,zip_all_others,112
nevada,city_all_others,independent_city_of_carson_city,zip_all_others,112
nebraska,city_all_others,antelope,zip_all_others,112
nebraska,city_all_others,boone,zip_all_others,112
nebraska,city_all_others,boyd,zip_all_others,112
nebraska,city_all_others,brown,zip_all_others,112
nebraska,city_all_others,burt,zip_all_others,112
nebraska,city_all_others,cedar,zip_all_others,112
nebraska,city_all_others,colfax,zip_all_others,112
nebraska,city_all_others,cuming,zip_all_others,112
nebraska,city_all_others,dakota,zip_all_others,112
nebraska,city_all_others,dixon,zip_all_others,112
nebraska,city_all_others,douglas,zip_all_others,112
nebraska,city_all_others,greeley,zip_all_others,112
nebraska,city_all_others,holt,zip_all_others,112
nebraska,city_all_others,howard,zip_all_others,112
nebraska,city_all_others,keya_paha,zip_all_others,112
nebraska,city_all_others,knox,zip_all_others,112
nebraska,city_all_others,madison,zip_all_others,112
nebraska,city_all_others,merrick,zip_all_others,112
nebraska,city_all_others,nance,zip_all_others,112
nebraska,city_all_others,pierce,zip_all_others,112
nebraska,city_all_others,platte,zip_all_others,112
nebraska,city_all_others,rock,zip_all_others,112
nebraska,city_all_others,stanton,zip_all_others,112
nebraska,city_all_others,thurston,zip_all_others,112
nebraska,city_all_others,washington,zip_all_others,112
nebraska,city_all_others,wayne,zip_all_others,112
nebraska,city_all_others,wheeler,zip_all_others,112
montana,city_all_others,big_horn,zip_all_others,112
montana,city_all_others,blaine,zip_all_others,112
montana,city_all_others,carbon,zip_all_others,112
montana,city_all_others,carter,zip_all_others,112
montana,city_all_others,chouteau,zip_all_others,112
montana,city_all_others,custer,zip_all_others,112
montana,city_all_others,daniels,zip_all_others,112
montana,city_all_others,dawson,zip_all_others,112
montana,city_all_others,fallon,zip_all_others,112
montana,city_all_others,fergus,zip_all_others,112
montana,city_all_others,garfield,zip_all_others,112
montana,city_all_others,golden_valley,zip_all_others,112
montana,city_all_others,hill,zip_all_others,112
montana,city_all_others,judith_basin,zip_all_others,112
montana,city_all_others,mccone,zip_all_others,112
montana,city_all_others,musselshell,zip_all_others,112
montana,city_all_others,petroleum,zip_all_others,112
montana,city_all_others,phillips,zip_all_others,112
montana,city_all_others,powder_river,zip_all_others,112
montana,city_all_others,prairie,zip_all_others,112
montana,city_all_others,richland,zip_all_others,112
montana,city_all_others,roosevelt,zip_all_others,112
montana,city_all_others,rosebud,zip_all_others,112
montana,city_all_others,sheridan,zip_all_others,112
montana,city_all_others,stillwater,zip_all_others,112
montana,city_all_others,sweet_grass,zip_all_others,112
montana,city_all_others,treasure,zip_all_others,112
montana,city_all_others,valley,zip_all_others,112
montana,city_all_others,wheatland,zip_all_others,112
montana,city_all_others,wibaux,zip_all_others,112
missouri,city_all_others,barry,zip_all_others,112
missouri,city_all_others,barton,zip_all_others,112
missouri,city_all_others,bates,zip_all_others,112
missouri,city_all_others,buchanan,zip_all_others,112
missouri,city_all_others,caldwell,zip_all_others,112
missouri,city_all_others,carroll,zip_all_others,112
missouri,city_all_others,cass,zip_all_others,112
missouri,city_all_others,cedar,zip_all_others,112
missouri,city_all_others,christian,zip_all_others,112
missouri,city_all_others,clay,zip_all_others,112
missouri,city_all_others,clinton,zip_all_others,112
missouri,city_all_others,dade,zip_all_others,112
missouri,city_all_others,dekalb,zip_all_others,112
missouri,city_all_others,greene,zip_all_others,112
missouri,city_all_others,henry,zip_all_others,112
missouri,city_all_others,jackson,zip_all_others,112
missouri,city_all_others,jasper,zip_all_others,112
missouri,city_all_others,johnson,zip_all_others,112
missouri,city_all_others,lafayette,zip_all_others,112
missouri,city_all_others,lawrence,zip_all_others,112
missouri,city_all_others,mcdonald,zip_all_others,112
missouri,city_all_others,newton,zip_all_others,112
missouri,city_all_others,platte,zip_all_others,112
missouri,city_all_others,polk,zip_all_others,112
missouri,city_all_others,ray,zip_all_others,112
missouri,city_all_others,vernon,zip_all_others,112
mississippi,city_all_others,george,zip_all_others,112
mississippi,city_all_others,hancock,zip_all_others,112
mississippi,city_all_others,harrison,zip_all_others,112
mississippi,city_all_others,jackson,zip_all_others,112
mississippi,city_all_others,pearl_river,zip_all_others,112
mississippi,city_all_others,stone,zip_all_others,112
minnesota,city_all_others,anoka,zip_all_others,112
minnesota,city_all_others,carver,zip_all_others,112
minnesota,city_all_others,chippewa,zip_all_others,112
minnesota,city_all_others,dakota,zip_all_others,112
minnesota,city_all_others,fillmore,zip_all_others,112
minnesota,city_all_others,goodhue,zip_all_others,112
minnesota,city_all_others,hennepin,zip_all_others,112
minnesota,city_all_others,isanti,zip_all_others,112
minnesota,city_all_others,kandiyohi,zip_all_others,112
minnesota,city_all_others,lac_qui_parle,zip_all_others,112
minnesota,city_all_others,lincoln,zip_all_others,112
minnesota,city_all_others,lyon,zip_all_others,112
minnesota,city_all_others,mcleod,zip_all_others,112
minnesota,city_all_others,meeker,zip_all_others,112
minnesota,city_all_others,olmstead,zip_all_others,112
minnesota,city_all_others,pipestone,zip_all_others,112
minnesota,city_all_others,ramsey,zip_all_others,112
minnesota,city_all_others,redwood,zip_all_others,112
minnesota,city_all_others,renville,zip_all_others,112
minnesota,city_all_others,rock,zip_all_others,112
minnesota,city_all_others,scott,zip_all_others,112
minnesota,city_all_others,sherburne,zip_all_others,112
minnesota,city_all_others,wabasha,zip_all_others,112
minnesota,city_all_others,wright,zip_all_others,112
minnesota,city_all_others,yellow_medicine,zip_all_others,112
michigan,city_all_others,genesee,zip_all_others,112
michigan,city_all_others,gratiot,zip_all_others,112
michigan,city_all_others,kent,zip_all_others,112
michigan,city_all_others,lapeer,zip_all_others,112
michigan,city_all_others,livingston,zip_all_others,112
michigan,city_all_others,montcalm,zip_all_others,112
michigan,city_all_others,muskegon,zip_all_others,112
michigan,city_all_others,newaygo,zip_all_others,112
michigan,city_all_others,oakland,zip_all_others,112
michigan,city_all_others,saginaw,zip_all_others,112
michigan,city_all_others,shiawassee,zip_all_others,112
kentucky,city_all_others,adair,zip_all_others,112
kentucky,city_all_others,allen,zip_all_others,112
kentucky,city_all_others,anderson,zip_all_others,112
kentucky,city_all_others,ballard,zip_all_others,112
kentucky,city_all_others,barren,zip_all_others,112
kentucky,city_all_others,boone,zip_all_others,112
kentucky,city_all_others,bourbon,zip_all_others,112
kentucky,city_all_others,boyle,zip_all_others,112
kentucky,city_all_others,bracken,zip_all_others,112
kentucky,city_all_others,breckinridge,zip_all_others,112
kentucky,city_all_others,bullitt,zip_all_others,112
kentucky,city_all_others,butler,zip_all_others,112
kentucky,city_all_others,caldwell,zip_all_others,112
kentucky,city_all_others,calloway,zip_all_others,112
kentucky,city_all_others,campbell,zip_all_others,112
kentucky,city_all_others,carlisle,zip_all_others,112
kentucky,city_all_others,carroll,zip_all_others,112
kentucky,city_all_others,casey,zip_all_others,112
kentucky,city_all_others,christian,zip_all_others,112
kentucky,city_all_others,clark,zip_all_others,112
kentucky,city_all_others,crittenden,zip_all_others,112
kentucky,city_all_others,daviess,zip_all_others,112
kentucky,city_all_others,edmonson,zip_all_others,112
kentucky,city_all_others,franklin,zip_all_others,112
kentucky,city_all_others,fulton,zip_all_others,112
kentucky,city_all_others,gallatin,zip_all_others,112
kentucky,city_all_others,garrard,zip_all_others,112
kentucky,city_all_others,grant,zip_all_others,112
kentucky,city_all_others,graves,zip_all_others,112
kentucky,city_all_others,grayson,zip_all_others,112
kentucky,city_all_others,green,zip_all_others,112
kentucky,city_all_others,hancock,zip_all_others,112
kentucky,city_all_others,hardin,zip_all_others,112
kentucky,city_all_others,harrison,zip_all_others,112
kentucky,city_all_others,hart,zip_all_others,112
kentucky,city_all_others,henderson,zip_all_others,112
kentucky,city_all_others,henry,zip_all_others,112
kentucky,city_all_others,hickman,zip_all_others,112
kentucky,city_all_others,hopkins,zip_all_others,112
kentucky,city_all_others,jefferson,zip_all_others,112
kentucky,city_all_others,jessamine,zip_all_others,112
kentucky,city_all_others,kenton,zip_all_others,112
kentucky,city_all_others,larue,zip_all_others,112
kentucky,city_all_others,lincoln,zip_all_others,112
kentucky,city_all_others,livingston,zip_all_others,112
kentucky,city_all_others,logan,zip_all_others,112
kentucky,city_all_others,lyon,zip_all_others,112
kentucky,city_all_others,mccracken,zip_all_others,112
kentucky,city_all_others,mclean,zip_all_others,112
kentucky,city_all_others,madison,zip_all_others,112
kentucky,city_all_others,marion,zip_all_others,112
kentucky,city_all_others,marshall,zip_all_others,112
kentucky,city_all_others,mason,zip_all_others,112
kentucky,city_all_others,meade,zip_all_others,112
kentucky,city_all_others,mercer,zip_all_others,112
kentucky,city_all_others,metcalfe,zip_all_others,112
kentucky,city_all_others,montgomery,zip_all_others,112
kentucky,city_all_others,muhlenberg,zip_all_others,112
kentucky,city_all_others,nelson,zip_all_others,112
kentucky,city_all_others,nicholas,zip_all_others,112
kentucky,city_all_others,ohio,zip_all_others,112
kentucky,city_all_others,oldham,zip_all_others,112
kentucky,city_all_others,owen,zip_all_others,112
kentucky,city_all_others,pendleton,zip_all_others,112
kentucky,city_all_others,robertson,zip_all_others,112
kentucky,city_all_others,scott,zip_all_others,112
kentucky,city_all_others,shelby,zip_all_others,112
kentucky,city_all_others,simpson,zip_all_others,112
kentucky,city_all_others,spencer,zip_all_others,112
kentucky,city_all_others,taylor,zip_all_others,112
kentucky,city_all_others,todd,zip_all_others,112
kentucky,city_all_others,trigg,zip_all_others,112
kentucky,city_all_others,trimble,zip_all_others,112
kentucky,city_all_others,union,zip_all_others,112
kentucky,city_all_others,warren,zip_all_others,112
kentucky,city_all_others,washington,zip_all_others,112
kentucky,city_all_others,webster,zip_all_others,112
kentucky,city_all_others,woodford,zip_all_others,112
kansas,city_all_others,allen,zip_all_others,112
kansas,city_all_others,anderson,zip_all_others,112
kansas,city_all_others,barber,zip_all_others,112
kansas,city_all_others,barton,zip_all_others,112
kansas,city_all_others,cherokee,zip_all_others,112
kansas,city_all_others,clark,zip_all_others,112
kansas,city_all_others,clay,zip_all_others,112
kansas,city_all_others,cloud,zip_all_others,112
kansas,city_all_others,comanche,zip_all_others,112
kansas,city_all_others,crawford,zip_all_others,112
kansas,city_all_others,douglas,zip_all_others,112
kansas,city_all_others,edwards,zip_all_others,112
kansas,city_all_others,ellis,zip_all_others,112
kansas,city_all_others,ellsworth,zip_all_others,112
kansas,city_all_others,ford,zip_all_others,112
kansas,city_all_others,franklin,zip_all_others,112
kansas,city_all_others,gove,zip_all_others,112
kansas,city_all_others,graham,zip_all_others,112
kansas,city_all_others,harper,zip_all_others,112
kansas,city_all_others,jackson,zip_all_others,112
kansas,city_all_others,jewell,zip_all_others,112
kansas,city_all_others,kiowa,zip_all_others,112
kansas,city_all_others,lincoln,zip_all_others,112
kansas,city_all_others,linn,zip_all_others,112
kansas,city_all_others,miami,zip_all_others,112
kansas,city_all_others,mitchell,zip_all_others,112
kansas,city_all_others,neosho,zip_all_others,112
kansas,city_all_others,ness,zip_all_others,112
kansas,city_all_others,norton,zip_all_others,112
kansas,city_all_others,osborne,zip_all_others,112
kansas,city_all_others,ottawa,zip_all_others,112
kansas,city_all_others,pawnee,zip_all_others,112
kansas,city_all_others,phillips,zip_all_others,112
kansas,city_all_others,pottawatomie,zip_all_others,112
kansas,city_all_others,pratt,zip_all_others,112
kansas,city_all_others,republic,zip_all_others,112
kansas,city_all_others,rice,zip_all_others,112
kansas,city_all_others,riley,zip_all_others,112
kansas,city_all_others,rooks,zip_all_others,112
kansas,city_all_others,rush,zip_all_others,112
kansas,city_all_others,russell,zip_all_others,112
kansas,city_all_others,shawnee,zip_all_others,112
kansas,city_all_others,sheridan,zip_all_others,112
kansas,city_all_others,smith,zip_all_others,112
kansas,city_all_others,stafford,zip_all_others,112
kansas,city_all_others,trego,zip_all_others,112
kansas,city_all_others,wabaunsee,zip_all_others,112
kansas,city_all_others,washington,zip_all_others,112
iowa,city_all_others,benton,zip_all_others,112
iowa,city_all_others,black_hawk,zip_all_others,112
iowa,city_all_others,boone,zip_all_others,112
iowa,city_all_others,bremer,zip_all_others,112
iowa,city_all_others,buchanan,zip_all_others,112
iowa,city_all_others,buena_vista,zip_all_others,112
iowa,city_all_others,butler,zip_all_others,112
iowa,city_all_others,calhoun,zip_all_others,112
iowa,city_all_others,carroll,zip_all_others,112
iowa,city_all_others,cerro_gordo,zip_all_others,112
iowa,city_all_others,chickasaw,zip_all_others,112
iowa,city_all_others,clay,zip_all_others,112
iowa,city_all_others,clinton,zip_all_others,112
iowa,city_all_others,dallas,zip_all_others,112
iowa,city_all_others,delaware,zip_all_others,112
iowa,all,dickinson,zip_all_others,112
iowa,city_all_others,emmet,zip_all_others,112
iowa,city_all_others,fayette,zip_all_others,112
iowa,city_all_others,floyd,zip_all_others,112
iowa,city_all_others,franklin,zip_all_others,112
iowa,city_all_others,greene,zip_all_others,112
iowa,city_all_others,grundy,zip_all_others,112
iowa,city_all_others,hamilton,zip_all_others,112
iowa,city_all_others,hancock,zip_all_others,112
iowa,city_all_others,hardin,zip_all_others,112
iowa,city_all_others,howard,zip_all_others,112
iowa,city_all_others,humboldt,zip_all_others,112
iowa,city_all_others,iowa,zip_all_others,112
iowa,city_all_others,jasper,zip_all_others,112
iowa,city_all_others,johnson,zip_all_others,112
iowa,city_all_others,jones,zip_all_others,112
iowa,city_all_others,kossuth,zip_all_others,112
iowa,city_all_others,linn,zip_all_others,112
iowa,city_all_others,marion,zip_all_others,112
iowa,city_all_others,marshall,zip_all_others,112
iowa,city_all_others,mitchell,zip_all_others,112
iowa,city_all_others,obrien,zip_all_others,112
iowa,city_all_others,palo_alto,zip_all_others,112
iowa,city_all_others,pocahontas,zip_all_others,112
iowa,city_all_others,polk,zip_all_others,112
iowa,city_all_others,poweshiek,zip_all_others,112
iowa,city_all_others,story,zip_all_others,112
iowa,city_all_others,tama,zip_all_others,112
iowa,city_all_others,washington,zip_all_others,112
iowa,city_all_others,webster,zip_all_others,112
iowa,city_all_others,winnebago,zip_all_others,112
iowa,city_all_others,worth,zip_all_others,112
iowa,city_all_others,wright,zip_all_others,112
indiana,city_all_others,bartholomew,zip_all_others,112
indiana,city_all_others,brown,zip_all_others,112
indiana,city_all_others,clark,zip_all_others,112
indiana,city_all_others,crawford,zip_all_others,112
indiana,city_all_others,dearborn,zip_all_others,112
indiana,city_all_others,dubois,zip_all_others,112
indiana,city_all_others,floyd,zip_all_others,112
indiana,city_all_others,franklin,zip_all_others,112
indiana,city_all_others,greene,zip_all_others,112
indiana,city_all_others,harrison,zip_all_others,112
indiana,city_all_others,jackson,zip_all_others,112
indiana,city_all_others,jefferson,zip_all_others,112
indiana,city_all_others,jennings,zip_all_others,112
indiana,city_all_others,lawrence,zip_all_others,112
indiana,city_all_others,martin_,zip_all_others,112
indiana,city_all_others,monroe,zip_all_others,112
indiana,city_all_others,morgan,zip_all_others,112
indiana,city_all_others,ohio,zip_all_others,112
